,담보대출_대출용도_거주주택 구입,담보대출_대출용도_거주주택이외 부동산 구입,담보대출_대출용도_전(월)세 보증금 마련,담보대출_대출용도_사업자금 마련,담보대출_대출용도_생활비 마련,담보대출_대출기관_은행(2010년은 농수협 중앙회 제외),담보대출_대출기관_저축은행,담보대출_대출기관_비은행금융기관(2010년은 농수협중앙회 포함),신용대출_대출용도_거주주택 구입,신용대출_대출용도_거주주택이외 부동산 구입,신용대출_대출용도_전(월)세 보증금 마련,신용대출_대출용도_사업자금 마련,신용대출_대출용도_생활비 마련,신용대출_대출기관_은행(2010년은 농수협 중앙회 제외),신용대출_대출기관_저축은행,신용대출_대출기관_비은행금융기관(2010년은 농수협중앙회 포함),자산,부채,순자산액,가구원수,가구주 만나이,가구주 성별,가구주교육정도 통합별,가구주 혼인상태,가구주 은퇴여부,입주형태,수도권여부,가구주 직업(대분류),가구주 종사상지위,부실가계
14178,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,18014,0.0,18014,2,72,0,0,1,1,1,0,0,0,0
14179,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,24597,0.0,24597,2,58,0,0,1,1,1,0,0,0,0
14180,0,0.0,0,0.0,1,0.0,0,1.0,0,0,0,0,0,0,0,0,25031,1000.0,24031,2,51,0,1,1,1,1,0,0,1,0
14181,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,18116,50.0,18066,4,58,1,0,0,1,1,0,0,1,0
14182,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,1,0,2040,4800.0,-2760,2,54,0,0,1,1,0,0,0,1,1
14183,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1282,0.0,1282,1,24,1,1,0,1,0,0,0,1,0
14184,0,0.0,1,0.0,0,1.0,0,0.0,0,0,0,0,1,1,0,0,21165,11820.0,9345,3,65,0,1,1,1,0,0,0,1,0
14185,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,9670,0.0,9670,1,76,1,0,0,0,1,0,0,0,0
14186,0,0.0,0,0.0,1,0.0,0,1.0,0,0,0,0,0,0,0,0,5103,3285.0,1818,1,53,0,0,0,1,1,0,1,0,0
14187,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,11480,0.0,11480,3,72,0,0,1,1,1,0,1,1,0
14188,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,16060,0.0,16060,3,48,1,1,0,1,1,0,0,1,0
14189,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1934,0.0,1934,1,62,1,0,0,1,0,0,0,0,0
14190,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,16000,0.0,16000,2,69,0,0,1,1,1,0,0,0,0
14191,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,13136,1300.0,11836,2,64,0,0,1,1,1,0,1,0,0
14192,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,12300,0.0,12300,2,64,0,0,1,1,1,0,0,0,0
14193,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,83458,1000.0,82458,3,57,0,0,1,1,0,0,0,0,0
14194,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,97940,0.0,97940,3,55,0,1,1,1,1,0,0,1,0
14195,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,37600,500.0,37100,2,81,0,0,1,0,1,0,0,0,0
14196,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6748,0.0,6748,2,56,1,0,0,1,0,0,0,0,0
14197,1,1.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,211120,93000.0,118120,4,46,0,1,1,1,1,0,0,1,0
14198,0,0.0,0,1.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,42552,6000.0,36552,3,53,1,1,1,1,1,0,0,0,0
14199,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1190,0.0,1190,2,56,1,0,0,1,0,0,0,1,0
14200,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,1,0,0,1320,890.0,430,3,42,0,0,1,1,0,0,1,1,0
14201,0,0.0,0,0.0,1,1.0,0,0.0,0,0,0,1,0,1,0,0,10230,7500.0,2730,2,75,0,0,1,1,1,0,0,0,0
14202,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,100,0.0,100,1,87,1,0,0,0,0,0,0,0,0
14203,0,0.0,0,0.0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,2777,240.0,2537,3,53,1,0,0,1,0,0,0,1,0
14204,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,19330,0.0,19330,1,62,0,0,0,1,1,0,0,1,0
14205,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,22269,2000.0,20269,4,50,0,1,1,1,1,0,0,1,0
14206,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1250,0.0,1250,4,52,0,0,1,1,1,0,1,0,0
14207,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,22065,0.0,22065,2,72,0,0,1,1,1,0,0,0,0
14208,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,10170,200.0,9970,2,59,1,1,0,1,1,0,1,0,0
14209,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3200,0.0,3200,1,84,1,0,0,0,1,0,0,0,0
14210,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,18662,0.0,18662,2,35,0,1,1,1,1,0,1,0,0
14211,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0,0,1,130,150.0,-20,1,70,1,0,0,0,0,0,0,0,0
14212,0,0.0,0,1.0,0,1.0,0,0.0,0,0,0,1,1,1,0,0,89980,62100.0,27880,3,59,0,0,1,1,1,0,0,0,0
14213,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1850,250.0,1600,1,62,1,0,0,0,0,0,0,0,0
14214,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,10362,0.0,10362,1,75,1,0,0,1,1,0,1,0,0
14215,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,75466,0.0,75466,2,61,0,0,1,0,1,0,0,0,0
14216,1,1.0,0,0.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,97260,23000.0,74260,4,44,0,1,1,1,1,0,0,1,0
14217,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,16616,58.0,16558,2,41,1,1,1,1,0,0,0,0,0
14218,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,378,0.0,378,2,57,1,0,0,1,0,0,0,0,0
14219,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,300,1800.0,-1500,1,66,0,0,0,1,0,0,1,1,0
14220,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,1,0,1,12881,2180.0,10701,3,46,0,0,1,1,1,0,0,1,0
14221,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,1,0,0,15621,2000.0,13621,4,42,0,1,1,1,1,0,0,1,0
14222,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,726,600.0,126,2,70,1,0,1,1,0,0,0,0,0
14223,0,0.0,0,0.0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,24044,7000.0,17044,2,48,0,0,0,1,1,0,0,0,0
14224,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5900,0.0,5900,1,82,1,0,0,0,1,0,0,0,0
14225,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,1,0,0,39305,500.0,38805,4,49,0,0,1,1,1,0,0,1,0
14226,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,18200,0.0,18200,1,73,0,0,0,1,1,0,0,0,0
14227,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,12500,0.0,12500,2,73,0,0,1,0,1,0,0,0,0
14228,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,581,0.0,581,4,48,0,0,1,1,0,0,0,1,0
14229,0,0.0,1,0.0,0,1.0,0,0.0,0,0,0,0,1,1,0,0,29440,7500.0,21940,6,52,0,1,1,1,0,0,0,1,0
14230,0,0.0,0,1.0,0,1.0,0,0.0,0,0,0,1,0,0,0,1,41130,11310.0,29820,3,58,0,0,1,1,1,0,0,0,0
14231,0,0.0,0,1.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,9060,4000.0,5060,1,43,1,1,0,1,0,0,0,0,0
14232,0,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,26000,4200.0,21800,2,64,0,1,1,1,1,0,0,1,0
14233,0,0.0,0,0.0,1,0.0,0,1.0,0,0,0,0,0,0,0,0,27195,6000.0,21195,2,48,0,1,1,1,1,0,0,0,0
14234,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,100,0.0,100,1,66,0,0,0,1,0,0,1,0,0
14235,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,20174,0.0,20174,1,45,0,1,0,1,0,0,0,1,0
14236,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,18900,0.0,18900,2,56,0,0,1,1,1,0,0,0,0
14237,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1510,0.0,1510,2,63,0,0,1,1,0,0,0,0,0
14238,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2207,0.0,2207,2,78,1,0,1,1,1,0,0,0,0
14239,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,11390,0.0,11390,2,77,0,0,1,1,1,0,0,0,0
14240,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,42920,10840.0,32080,4,49,0,1,1,1,1,0,0,0,0
14241,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,1,0,0,23698,2176.0,21522,4,34,0,1,1,1,1,0,0,1,0
14242,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,43710,15992.0,27718,4,38,0,1,1,1,1,0,0,1,0
14243,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,54692,7787.0,46905,4,36,0,1,1,1,1,0,0,1,0
14244,0,0.0,1,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,96074,54000.0,42074,3,63,0,1,1,1,0,0,0,0,0
14245,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,22420,78.0,22342,4,41,0,0,1,1,1,0,1,1,0
14246,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1462,0.0,1462,2,56,0,0,1,1,0,0,0,0,0
14247,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0,1,0,0,16450,2600.0,13850,2,75,0,0,1,1,1,0,0,0,0
14248,0,1.0,0,0.0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,41110,2500.0,38610,4,55,0,1,1,1,1,0,0,1,0
14249,0,1.0,0,0.0,0,0.0,1,1.0,0,0,0,0,0,0,0,0,31946,8600.0,23346,1,52,1,0,0,1,1,0,1,0,0
14250,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,14050,5000.0,9050,2,42,0,1,1,1,0,0,0,1,0
14251,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,1,0,0,3880,1285.0,2595,2,33,1,1,1,1,0,0,0,1,0
14252,0,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,1,1,0,0,82114,600.0,81514,4,46,0,1,1,1,1,0,0,1,0
14253,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6100,4300.0,1800,1,46,0,0,0,1,0,0,0,0,0
14254,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5150,50.0,5100,3,35,1,1,0,1,0,0,0,1,0
14255,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,11130,0.0,11130,2,67,0,0,1,1,1,0,0,0,0
14256,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,716,0.0,716,1,59,1,0,0,1,0,0,1,0,0
14257,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6600,0.0,6600,1,39,0,0,0,1,1,0,0,0,0
14258,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,1,0,0,2750,2000.0,750,2,60,0,1,1,0,0,0,0,0,0
14259,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,4870,0.0,4870,2,86,0,1,1,0,1,0,0,0,0
14260,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,45500,0.0,45500,2,80,0,0,1,1,1,0,0,0,0
14261,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,90650,1500.0,89150,2,80,0,1,1,1,1,0,1,0,0
14262,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,28518,3500.0,25018,3,65,0,0,1,1,0,0,1,1,0
14263,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,1,0,0,28912,2000.0,26912,3,47,0,0,1,1,1,0,0,0,0
14264,0,1.0,0,0.0,0,1.0,0,0.0,0,1,0,0,0,1,0,0,58620,23500.0,35120,4,38,0,1,1,1,1,0,0,1,0
14265,0,1.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,36105,10500.0,25605,4,36,0,1,1,1,1,0,0,0,1
14266,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,10900,3167.0,7733,1,57,0,0,0,1,0,0,0,0,1
14267,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,187060,5000.0,182060,2,62,0,1,0,1,1,0,0,0,0
14268,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,26858,12000.0,14858,5,45,0,1,1,1,1,0,0,1,0
14269,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,3730,1500.0,2230,4,46,0,0,1,1,0,0,0,0,0
14270,1,0.0,0,0.0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,49105,17600.0,31505,2,83,0,0,0,0,1,0,0,0,0
14271,0,1.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,207800,72000.0,135800,5,56,0,1,1,1,1,0,0,1,0
14272,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,147730,0.0,147730,2,59,1,1,1,0,1,0,0,0,0
14273,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,17239,1100.0,16139,3,34,0,1,1,1,1,0,0,1,0
14274,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,16630,0.0,16630,1,62,1,0,0,1,1,0,0,0,0
14275,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,41470,0.0,41470,1,78,1,0,0,0,1,0,0,0,0
14276,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,4805,0.0,4805,1,78,1,0,0,0,1,0,0,0,0
14277,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,1,3180,2000.0,1180,1,62,0,0,0,0,1,0,0,0,0
14278,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,200,800.0,-600,2,26,1,1,0,1,0,0,0,0,0
14279,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,16075,0.0,16075,4,57,0,0,1,1,0,0,0,0,0
14280,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5932,0.0,5932,3,54,0,0,1,1,0,0,0,1,0
14281,0,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,8308,7500.0,808,4,59,0,0,1,1,0,0,0,0,0
14282,0,0.0,1,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,62606,3000.0,59606,4,46,0,1,1,1,1,0,0,1,0
14283,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,1,0,0,54430,15460.0,38970,3,50,0,1,1,1,1,0,0,1,0
14284,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,19988,0.0,19988,1,46,1,0,0,1,1,0,0,1,0
14285,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,16692,1000.0,15692,2,77,0,0,1,1,1,0,0,0,0
14286,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,2736,7000.0,-4264,4,53,0,0,1,1,0,0,1,0,0
14287,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,34794,0.0,34794,4,69,0,0,1,1,1,0,0,0,0
14288,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6300,0.0,6300,1,85,1,0,0,0,1,0,0,0,0
14289,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,1,0,1,39079,26000.0,13079,3,55,0,1,1,1,1,0,0,1,0
14290,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,1,55,800.0,-745,1,38,1,1,0,1,0,1,0,1,0
14291,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6031,30.0,6001,4,34,1,0,0,1,0,0,0,0,0
14292,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,12792,240.0,12552,4,33,0,1,1,1,1,0,0,0,0
14293,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,43106,22100.0,21006,4,53,0,0,1,1,0,0,1,0,0
14294,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,58665,16500.0,42165,4,58,0,1,1,1,0,0,0,1,0
14295,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,26945,3334.0,23611,3,47,0,1,1,1,1,0,0,1,0
14296,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,233900,8800.0,225100,8,62,0,0,1,1,1,0,0,0,0
14297,0,1.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,20474,6350.0,14124,2,61,1,0,1,1,0,0,0,0,0
14298,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,8737,0.0,8737,5,35,0,0,1,1,0,0,0,1,0
14299,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,23740,0.0,23740,2,75,0,0,1,0,1,0,0,0,0
14300,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,14590,0.0,14590,1,65,1,0,0,1,1,0,0,0,0
14301,1,1.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,62294,15520.0,46774,4,39,0,0,1,1,1,0,0,1,0
14302,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,63882,5700.0,58182,4,41,0,1,1,1,1,0,0,1,0
14303,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,26386,0.0,26386,4,47,0,0,1,1,1,0,0,0,0
14304,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,54060,4500.0,49560,2,76,0,0,1,0,1,0,0,0,0
14305,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,27310,1300.0,26010,2,70,0,0,1,0,1,0,0,0,0
14306,0,1.0,0,0.0,0,1.0,0,0.0,0,0,0,0,1,1,0,0,110180,16000.0,94180,3,60,0,1,1,1,1,0,0,1,0
14307,0,0.0,1,0.0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,11805,4400.0,7405,4,37,0,1,1,1,0,0,0,1,0
14308,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,128807,802.0,128005,4,59,0,1,1,1,1,0,0,1,0
14309,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,18040,0.0,18040,2,73,0,0,1,1,0,0,0,0,0
14310,0,0.0,0,0.0,1,1.0,0,0.0,0,0,0,0,0,0,0,0,44672,12376.0,32296,3,52,0,0,0,1,1,0,0,1,1
14311,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,36842,3150.0,33692,4,37,0,1,1,1,1,0,0,1,0
14312,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,41422,300.0,41122,4,55,0,0,1,1,1,0,0,1,0
14313,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,13234,100.0,13134,5,49,1,0,1,1,1,0,0,0,0
14314,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,57720,0.0,57720,1,53,0,1,0,1,0,0,0,0,0
14315,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,27453,0.0,27453,5,44,0,1,1,1,1,0,0,1,0
14316,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,450,700.0,-250,1,36,0,0,0,1,0,0,0,0,0
14317,0,0.0,0,0.0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,41905,12000.0,29905,2,67,0,0,1,0,1,0,0,0,0
14318,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,890,0.0,890,1,84,1,0,0,1,0,0,0,0,0
14319,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5200,0.0,5200,2,80,0,0,1,0,1,0,0,0,0
14320,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,40686,0.0,40686,4,72,0,1,1,0,1,0,0,0,0
14321,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,66310,0.0,66310,2,58,0,1,1,1,0,0,0,1,0
14322,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,121849,100.0,121749,2,57,1,0,0,1,1,0,1,1,0
14323,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,1,1,0,0,55370,20610.0,34760,4,44,0,1,1,1,1,0,0,1,1
14324,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,41600,0.0,41600,2,67,0,0,1,0,1,0,0,0,0
14325,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,1,0,0,25920,9000.0,16920,3,36,0,1,1,1,1,0,0,1,0
14326,0,0.0,0,0.0,1,0.0,0,1.0,0,0,0,0,0,0,0,0,800,60.0,740,1,61,0,0,0,0,0,0,0,0,0
14327,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,39650,0.0,39650,4,50,1,0,1,1,1,0,0,0,0
14328,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,34706,20.0,34686,2,45,0,0,1,1,1,0,0,1,0
14329,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,9050,0.0,9050,1,69,1,0,0,1,1,0,0,0,0
14330,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,1,1,0,0,21432,6650.0,14782,4,49,0,1,1,1,1,0,0,1,0
14331,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,59556,0.0,59556,4,45,0,1,1,1,1,0,0,1,0
14332,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1050,5770.0,-4720,2,57,1,0,0,1,0,0,0,0,0
14333,0,0.0,0,1.0,0,0.0,0,1.0,0,0,0,1,0,0,0,1,19764,900.0,18864,2,70,0,0,1,1,1,0,0,0,0
14334,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,44500,0.0,44500,3,58,0,0,1,1,1,0,0,1,0
14335,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,55295,0.0,55295,3,66,0,1,1,0,1,0,0,0,0
14336,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,14401,0.0,14401,2,37,0,0,0,1,1,0,0,0,0
14337,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,73208,0.0,73208,2,69,0,0,1,1,1,0,0,0,0
14338,0,0.0,0,0.0,1,1.0,0,0.0,0,0,0,0,0,0,0,0,20090,12270.0,7820,1,59,1,0,0,1,1,0,1,1,0
14339,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,13020,3000.0,10020,2,77,1,0,0,0,1,0,0,0,0
14340,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,1,0,0,77086,9900.0,67186,3,58,0,0,1,1,1,0,0,1,0
14341,1,0.0,0,0.0,0,1.0,0,0.0,0,1,0,0,1,0,0,1,76132,17600.0,58532,4,39,0,0,1,1,1,0,0,1,1
14342,0,1.0,0,0.0,0,0.0,0,1.0,0,0,0,0,1,1,0,0,89829,72000.0,17829,5,41,0,1,1,1,1,0,0,1,0
14343,0,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,1,0,0,49660,12560.0,37100,4,58,0,0,1,1,1,0,0,1,0
14344,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,126790,0.0,126790,4,46,0,1,1,1,1,0,0,1,0
14345,0,0.0,0,1.0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,129825,5000.0,124825,2,62,0,0,1,1,1,0,0,0,0
14346,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,25019,4000.0,21019,2,34,0,1,1,1,1,0,0,1,0
14347,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,33450,1000.0,32450,1,84,0,0,0,0,1,0,0,0,0
14348,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5055,0.0,5055,4,40,0,1,1,1,0,0,0,0,0
14349,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,35642,96.0,35546,3,56,0,0,1,1,1,0,0,1,0
14350,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,400,0.0,400,1,83,0,0,0,0,0,0,0,0,0
14351,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,12510,0.0,12510,1,59,1,0,1,0,1,0,0,0,0
14352,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1470,0.0,1470,1,77,1,0,0,1,0,0,1,0,0
14353,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,13000,0.0,13000,2,64,0,0,1,1,1,0,0,0,0
14354,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,36787,0.0,36787,3,55,0,0,1,1,1,0,0,1,0
14355,0,0.0,0,0.0,1,0.0,1,0.0,0,0,0,0,0,0,0,0,8640,600.0,8040,3,61,1,0,0,1,0,0,0,0,0
14356,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,20492,0.0,20492,2,75,1,0,1,1,1,0,0,0,0
